company,rating,location,revdate,recommends,outlook,ceo_opinion,wlbalance,career_ops
Apple,5.0,"New York, NY",09-06-2017,y,positive,approves,5.0,5.0
Apple,4.0,,09-21-2017,,,,2.0,
Apple,5.0,"Houston, TX",08-30-2017,y,positive,approves,5.0,5.0
Apple,5.0,,09-02-2017,y,positive,approves,2.0,4.0
Apple,5.0,"Woodcliff Lake, NJ",09-06-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Miami, FL",09-06-2017,y,neutral,approves,4.0,4.0
Apple,5.0,,08-29-2017,y,positive,approves,5.0,5.0
Apple,3.0,,09-20-2017,,,,5.0,5.0
Apple,4.0,,09-03-2017,y,neutral,no opinion,2.0,4.0
Apple,5.0,,09-05-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Cupertino, CA",09-05-2017,y,positive,no opinion,3.0,5.0
Apple,5.0,,09-05-2017,n,positive,approves,3.0,3.0
Apple,4.0,,09-18-2017,y,positive,approves,4.0,4.0
Apple,3.0,"Los Angeles, CA",09-12-2017,n,positive,approves,4.0,4.0
Apple,5.0,,09-04-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Boca Raton, FL",09-09-2017,y,neutral,no opinion,4.0,5.0
Apple,4.0,"Greensboro, NC",09-17-2017,,,,,
Apple,2.0,"Columbus, OH",09-13-2017,n,negative,approves,1.0,2.0
Apple,4.0,"New York, NY",09-14-2017,y,positive,no opinion,3.0,4.0
Apple,4.0,"Phoenix, AZ",09-08-2017,y,negative,approves,2.0,5.0
Apple,4.0,"Cupertino, CA",09-05-2017,y,positive,approves,2.0,5.0
Apple,4.0,"Austin, TX",09-05-2017,y,negative,approves,3.0,4.0
Apple,5.0,"Fort Lauderdale, FL",08-30-2017,y,neutral,approves,3.0,5.0
Apple,5.0,"Orlando, FL",08-31-2017,y,positive,approves,5.0,5.0
Apple,4.0,,09-14-2017,y,positive,approves,4.0,3.0
Apple,4.0,"Bellevue, WA",09-14-2017,y,neutral,approves,3.0,5.0
Apple,4.0,"San Jose, CA",09-10-2017,y,positive,approves,4.0,4.0
Apple,4.0,"Manhasset, NY",09-13-2017,y,positive,approves,5.0,5.0
Apple,4.0,,09-13-2017,n,positive,no opinion,1.0,3.0
Apple,5.0,"Sunnyvale, CA",08-22-2017,y,positive,approves,5.0,4.0
Apple,4.0,"Sunnyvale, CA",09-06-2017,y,positive,approves,4.0,4.0
Apple,5.0,"Las Vegas, NV",08-29-2017,y,positive,approves,5.0,5.0
Apple,4.0,,09-12-2017,y,positive,approves,4.0,4.0
Apple,4.0,"Durham, NC",09-12-2017,y,neutral,approves,4.0,5.0
Apple,4.0,,09-06-2017,y,neutral,approves,2.0,4.0
Apple,4.0,"Cupertino, CA",09-06-2017,n,positive,disapproves,3.0,5.0
Apple,3.0,"Austin, TX",09-12-2017,y,positive,approves,4.0,5.0
Apple,4.0,"Durham, NC",09-12-2017,y,neutral,approves,4.0,5.0
Apple,4.0,,09-06-2017,y,neutral,approves,2.0,4.0
Apple,4.0,"Cupertino, CA",09-06-2017,n,positive,disapproves,3.0,5.0
Apple,3.0,"Austin, TX",09-12-2017,y,positive,approves,4.0,5.0
Apple,5.0,,08-27-2017,y,,,4.0,5.0
Apple,4.0,,09-10-2017,y,positive,approves,3.0,5.0
Apple,5.0,,08-26-2017,y,positive,approves,5.0,5.0
Apple,4.0,,09-09-2017,y,positive,no opinion,4.0,5.0
Apple,4.0,,09-06-2017,y,positive,approves,2.0,2.0
Apple,5.0,"Cupertino, CA",08-22-2017,y,positive,,1.0,5.0
Apple,4.0,"New York, NY",09-04-2017,y,neutral,no opinion,3.0,4.0
Apple,2.0,,09-05-2017,n,positive,no opinion,2.0,4.0
Apple,4.0,"Portland, OR",09-07-2017,y,positive,approves,2.0,3.0
Apple,4.0,"Bloomington, MN",09-04-2017,n,neutral,approves,1.0,3.0
Apple,5.0,"Pasadena, CA",08-23-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-23-2017,y,positive,approves,4.0,5.0
Apple,3.0,,09-05-2017,,,,1.0,3.0
Apple,5.0,,08-11-2017,y,positive,no opinion,5.0,5.0
Apple,5.0,"Seattle, WA",08-21-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-21-2017,,,,,
Apple,5.0,,08-21-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-22-2017,y,positive,no opinion,5.0,5.0
Apple,5.0,,08-22-2017,y,positive,approves,2.0,4.0
Apple,4.0,,09-05-2017,,,,2.0,3.0
Apple,5.0,,08-21-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-21-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Cupertino, CA",08-06-2017,y,positive,approves,5.0,4.0
Apple,5.0,,08-19-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-20-2017,y,positive,approves,5.0,5.0
Apple,4.0,,08-26-2017,y,positive,approves,2.0,5.0
Apple,4.0,,09-03-2017,,,,4.0,5.0
Apple,1.0,"Atlanta, GA",09-23-2017,n,negative,disapproves,1.0,1.0
Apple,5.0,"Atlanta, GA",08-15-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-16-2017,y,,,,
Apple,5.0,"Buffalo, NY",08-18-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-18-2017,y,positive,approves,,
Apple,5.0,"New York, NY",08-18-2017,y,positive,approves,4.0,3.0
Apple,2.0,"Cupertino, CA",08-30-2017,n,neutral,no opinion,2.0,4.0
Apple,4.0,"Atlanta, GA",08-30-2017,y,positive,approves,2.0,5.0
Apple,4.0,,09-01-2017,y,positive,approves,,
Apple,3.0,"Austin, TX",08-20-2017,y,positive,approves,3.0,2.0
Apple,3.0,"Austin, TX",08-24-2017,n,positive,approves,3.0,5.0
Apple,5.0,,08-16-2017,y,,,5.0,4.0
Apple,5.0,"Cupertino, CA",08-16-2017,y,positive,approves,4.0,5.0
Apple,5.0,,08-16-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Natick, MA",08-17-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Honolulu, HI",08-17-2017,y,positive,approves,3.0,3.0
Apple,4.0,,08-30-2017,,,,,
Apple,5.0,,08-10-2017,y,positive,approves,4.0,5.0
Apple,4.0,"New York, NY",08-28-2017,y,positive,approves,3.0,5.0
Apple,3.0,,08-30-2017,n,neutral,approves,3.0,4.0
Apple,3.0,,08-30-2017,n,neutral,no opinion,3.0,2.0
Apple,5.0,,08-15-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-15-2017,y,positive,approves,5.0,4.0
Apple,5.0,,08-16-2017,y,positive,approves,4.0,5.0
Apple,5.0,,08-14-2017,,,,,
Apple,5.0,"Birmingham, AL",08-15-2017,y,positive,approves,5.0,5.0
Apple,4.0,,08-28-2017,,,,,
Apple,5.0,,08-14-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-14-2017,n,positive,no opinion,5.0,5.0
Apple,5.0,"San Diego, CA",08-09-2017,y,,,5.0,5.0
Apple,3.0,"Yonkers, NY",08-28-2017,y,neutral,approves,3.0,3.0
Apple,5.0,,08-12-2017,y,positive,approves,4.0,5.0
Apple,4.0,,08-22-2017,y,positive,approves,4.0,4.0
Apple,5.0,,08-10-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Cupertino, CA",08-11-2017,y,positive,approves,4.0,4.0
Apple,5.0,"Salem, NH",08-11-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Berkeley, CA",08-24-2017,y,neutral,no opinion,3.0,5.0
Apple,4.0,,08-25-2017,y,positive,approves,2.0,3.0
Apple,4.0,"Cupertino, CA",08-21-2017,y,positive,,2.0,5.0
Apple,5.0,"Salem, NH",08-11-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Berkeley, CA",08-24-2017,y,neutral,no opinion,3.0,5.0
Apple,4.0,,08-25-2017,y,positive,approves,2.0,3.0
Apple,4.0,"Cupertino, CA",08-21-2017,y,positive,,2.0,5.0
Apple,5.0,"Baltimore, MD",08-09-2017,n,neutral,disapproves,4.0,4.0
Apple,4.0,,08-23-2017,y,neutral,no opinion,2.0,4.0
Apple,4.0,,08-24-2017,n,neutral,approves,,
Apple,4.0,,08-24-2017,y,neutral,approves,2.0,4.0
Apple,4.0,,08-24-2017,y,positive,approves,3.0,5.0
Apple,5.0,"Mansfield, MA",08-06-2017,y,positive,approves,2.0,3.0
Apple,3.0,"New York, NY",08-24-2017,n,negative,no opinion,1.0,4.0
Apple,5.0,,08-08-2017,y,neutral,approves,4.0,5.0
Apple,5.0,"Honolulu, HI",08-09-2017,y,positive,approves,4.0,3.0
Apple,4.0,"New York, NY",08-23-2017,y,positive,approves,3.0,4.0
Apple,4.0,,08-23-2017,y,positive,approves,4.0,5.0
Apple,4.0,"Austin, TX",08-17-2017,y,positive,approves,4.0,5.0
Apple,3.0,"Cupertino, CA",08-17-2017,n,neutral,no opinion,4.0,5.0
Apple,3.0,,08-22-2017,,,,2.0,3.0
Apple,4.0,"Austin, TX",08-22-2017,y,neutral,no opinion,1.0,5.0
Apple,1.0,,09-12-2017,y,positive,approves,1.0,1.0
Apple,4.0,"New York, NY",08-18-2017,y,positive,approves,4.0,4.0
Apple,3.0,"Cupertino, CA",08-09-2017,n,positive,no opinion,2.0,4.0
Apple,3.0,,08-21-2017,n,negative,disapproves,1.0,5.0
Apple,3.0,,08-21-2017,y,,,3.0,3.0
Apple,3.0,"Cupertino, CA",07-21-2017,n,neutral,approves,5.0,3.0
Apple,5.0,,08-04-2017,y,positive,approves,4.0,4.0
Apple,4.0,,08-19-2017,y,positive,approves,5.0,5.0
Apple,2.0,,08-16-2017,n,neutral,disapproves,5.0,4.0
Apple,3.0,,08-19-2017,y,positive,approves,1.0,4.0
Apple,5.0,,08-03-2017,,,,,
Apple,5.0,"Seattle, WA",08-04-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Tacoma, WA",08-04-2017,y,positive,approves,4.0,4.0
Apple,5.0,,08-04-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Los Angeles, CA",08-17-2017,y,negative,approves,4.0,3.0
Apple,4.0,,08-18-2017,y,neutral,approves,1.0,4.0
Apple,3.0,"Minneapolis, MN",08-18-2017,n,neutral,no opinion,4.0,3.0
Apple,4.0,,08-16-2017,y,positive,approves,4.0,4.0
Apple,4.0,"Boston, MA",08-17-2017,y,neutral,approves,2.0,4.0
Apple,4.0,,08-17-2017,,,,3.0,
Apple,5.0,,07-26-2017,y,positive,no opinion,3.0,4.0
Apple,3.0,"Cupertino, CA",08-17-2017,y,positive,approves,3.0,3.0
Apple,3.0,"New York, NY",08-17-2017,n,positive,approves,1.0,4.0
Apple,5.0,,08-01-2017,y,neutral,approves,5.0,5.0
Apple,5.0,,08-01-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Sunnyvale, CA",08-16-2017,y,positive,no opinion,3.0,4.0
Apple,4.0,,08-16-2017,n,positive,approves,3.0,3.0
Apple,5.0,"Austin, TX",07-28-2017,y,positive,approves,5.0,4.0
Apple,2.0,"Lansing, MI",08-14-2017,n,neutral,no opinion,1.0,3.0
Apple,3.0,"Dallas, TX",08-16-2017,y,positive,disapproves,3.0,4.0
Apple,5.0,,07-31-2017,y,neutral,approves,5.0,5.0
Apple,5.0,"San Diego, CA",07-31-2017,y,positive,approves,3.0,4.0
Apple,5.0,"Novi, MI",08-01-2017,y,positive,approves,5.0,5.0
Apple,5.0,,08-01-2017,y,positive,approves,4.0,5.0
Apple,4.0,"Cleveland, OH",08-14-2017,y,positive,approves,4.0,4.0
Apple,5.0,"Lexington-Fayette, KY",07-27-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Chicago, IL",07-30-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Jacksonville, FL",07-30-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Saint Louis, MO",07-30-2017,y,positive,approves,3.0,5.0
Apple,5.0,,07-31-2017,y,positive,approves,5.0,5.0
Apple,5.0,,07-31-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Dallas, TX",08-05-2017,n,neutral,approves,4.0,4.0
Apple,5.0,,07-23-2017,y,positive,approves,3.0,5.0
Apple,5.0,,07-26-2017,y,positive,approves,5.0,5.0
Apple,5.0,,07-27-2017,y,positive,approves,5.0,5.0
Apple,3.0,"Cupertino, CA",08-08-2017,y,neutral,approves,4.0,5.0
Apple,5.0,,07-30-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Dallas, TX",08-09-2017,y,negative,no opinion,2.0,5.0
Apple,3.0,,08-10-2017,n,neutral,approves,1.0,4.0
Apple,5.0,,07-27-2017,,,,,
Apple,4.0,,08-09-2017,,,,,
Apple,4.0,"Dallas, TX",08-09-2017,y,negative,no opinion,2.0,5.0
Apple,3.0,,08-10-2017,n,neutral,approves,1.0,4.0
Apple,5.0,,07-27-2017,,,,,
Apple,4.0,,08-09-2017,,,,,
Apple,4.0,,08-10-2017,y,positive,approves,1.0,5.0
Apple,4.0,"Paramus, NJ",08-10-2017,y,neutral,no opinion,2.0,4.0
Apple,4.0,,08-06-2017,y,positive,approves,5.0,
Apple,1.0,"New Haven, CT",08-29-2017,n,negative,disapproves,1.0,1.0
Apple,5.0,"Rancho Cucamonga, CA",07-26-2017,y,neutral,approves,4.0,4.0
Apple,4.0,,08-09-2017,y,positive,approves,2.0,5.0
Apple,4.0,,08-09-2017,,,,,
Apple,3.0,"New York, NY",08-08-2017,y,positive,approves,3.0,3.0
Apple,3.0,"Cincinnati, OH",08-09-2017,y,positive,approves,3.0,5.0
Apple,5.0,,07-25-2017,y,positive,approves,5.0,5.0
Apple,5.0,,07-25-2017,,,,5.0,5.0
Apple,2.0,,08-08-2017,n,neutral,approves,1.0,3.0
Apple,4.0,"Houston, TX",08-08-2017,,,,3.0,5.0
Apple,5.0,"Charlotte, NC",07-20-2017,y,neutral,no opinion,4.0,5.0
Apple,5.0,,07-23-2017,,,,5.0,5.0
Apple,5.0,,07-24-2017,y,positive,approves,5.0,4.0
Apple,5.0,,07-21-2017,y,positive,approves,3.0,5.0
Apple,5.0,"San Jose, CA",07-21-2017,y,positive,approves,5.0,4.0
Apple,4.0,,07-28-2017,y,neutral,approves,2.0,4.0
Apple,4.0,"Cupertino, CA",08-05-2017,y,positive,approves,3.0,5.0
Apple,5.0,,07-20-2017,y,,,3.0,5.0
Apple,5.0,,07-20-2017,y,positive,approves,3.0,5.0
Apple,4.0,"Cupertino, CA",08-03-2017,y,positive,approves,4.0,4.0
Apple,4.0,"Miami, FL",08-03-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Paramus, NJ",08-03-2017,y,positive,approves,2.0,5.0
Apple,2.0,,08-05-2017,y,positive,approves,2.0,2.0
Apple,3.0,,08-04-2017,n,neutral,no opinion,2.0,3.0
Apple,3.0,,08-04-2017,y,neutral,disapproves,,
Apple,5.0,"Gilbert, AZ",07-19-2017,y,positive,approves,5.0,5.0
Apple,5.0,"Century City, CA",07-20-2017,y,positive,approves,5.0,5.0
Apple,5.0,,07-20-2017,y,,,4.0,3.0
Apple,4.0,,07-27-2017,y,positive,approves,5.0,4.0
Apple,2.0,,07-31-2017,n,neutral,no opinion,1.0,2.0
Apple,3.0,"Dallas, TX",08-02-2017,n,neutral,no opinion,2.0,3.0
Apple,4.0,"Los Angeles, CA",08-02-2017,y,positive,approves,4.0,3.0
Apple,4.0,,08-02-2017,,,,3.0,4.0
Apple,4.0,"Elk Grove, CA",08-02-2017,y,positive,approves,5.0,4.0
Apple,1.0,"Cupertino, CA",08-15-2017,n,positive,approves,2.0,2.0
Apple,3.0,"Portland, OR",07-30-2017,n,neutral,approves,1.0,3.0
Apple,3.0,"Phoenix, AZ",08-02-2017,y,neutral,approves,3.0,2.0
Apple,5.0,"Marietta, GA",07-18-2017,y,positive,approves,2.0,5.0
Apple,5.0,"Columbus, OH",07-18-2017,y,positive,approves,4.0,5.0
Apple,5.0,"Dallas, TX",07-18-2017,y,positive,approves,4.0,5.0
Apple,2.0,,07-31-2017,n,neutral,no opinion,1.0,3.0
Apple,4.0,,08-01-2017,y,positive,no opinion,4.0,5.0
Apple,4.0,,08-01-2017,y,positive,approves,2.0,5.0
Apple,5.0,"Dallas, TX",07-18-2017,y,positive,approves,4.0,5.0
Apple,2.0,,07-31-2017,n,neutral,no opinion,1.0,3.0
Apple,4.0,,08-01-2017,y,positive,no opinion,4.0,5.0
Apple,4.0,,08-01-2017,y,positive,approves,2.0,5.0
Apple,2.0,"Columbus, GA",08-02-2017,,,,4.0,5.0
Apple,5.0,"Layton, UT",07-17-2017,y,positive,approves,4.0,4.0
Apple,4.0,"Nashua, NH",07-30-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Miami Beach, FL",07-31-2017,y,positive,no opinion,5.0,4.0
Apple,4.0,"Cupertino, CA",07-28-2017,y,neutral,approves,1.0,4.0
Apple,3.0,"Portland, OR",07-31-2017,n,negative,,1.0,3.0
Apple,5.0,"Austin, TX",07-15-2017,y,positive,approves,3.0,5.0
Apple,4.0,"Atlanta, TX",07-25-2017,y,positive,approves,2.0,4.0
Apple,5.0,,07-13-2017,y,positive,approves,5.0,5.0
Apple,4.0,"Los Angeles, CA",07-24-2017,y,positive,approves,4.0,5.0
Apple,4.0,"Cupertino, CA",07-14-2017,y,positive,approves,2.0,4.0
Apple,5.0,,07-12-2017,,,,,
Apple,5.0,,07-12-2017,y,positive,approves,4.0,5.0
Apple,3.0,"San Francisco, CA",07-26-2017,y,positive,approves,2.0,5.0
Apple,3.0,,07-27-2017,y,positive,no opinion,1.0,4.0
Apple,5.0,,07-12-2017,y,positive,approves,5.0,5.0
Apple,5.0,"New York, NY",07-05-2017,y,positive,approves,4.0,5.0
Apple,1.0,,08-15-2017,n,positive,no opinion,1.0,3.0
Apple,5.0,"Cupertino, CA",07-07-2017,y,positive,approves,4.0,5.0
Apple,3.0,,07-23-2017,y,neutral,approves,2.0,5.0
Apple,5.0,,07-10-2017,y,positive,approves,4.0,4.0
Apple,4.0,,07-25-2017,y,positive,approves,4.0,5.0
Apple,1.0,"Cupertino, CA",08-01-2017,n,negative,disapproves,1.0,2.0
Apple,5.0,"Rancho Cucamonga, CA",07-04-2017,y,positive,,5.0,5.0
Apple,1.0,"Southlake, TX",08-13-2017,n,negative,disapproves,1.0,2.0
Apple,3.0,"New York, NY",07-24-2017,y,neutral,no opinion,4.0,4.0
Facebook,5.0,"San Francisco, CA",,y,positive,approves,3.0,5.0
Facebook,5.0,"Menlo Park, CA",11-04-2020,y,neutral,approves,5.0,5.0
Facebook,5.0,"Seattle, WA",11-02-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",11-03-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Menlo Park, CA",02-16-2017,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",10-29-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-29-2020,,,,,
Facebook,5.0,"San Francisco, CA",10-26-2020,,,,3.0,3.0
Facebook,5.0,"San Francisco, CA",10-26-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-21-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Lake Los Angeles, CA",10-20-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"New York, NY",10-23-2020,y,neutral,approves,5.0,5.0
Facebook,5.0,"San Francisco, CA",10-20-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-18-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Tempe, AZ",10-21-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",10-21-2020,,,,,
Facebook,4.0,"Seattle, WA",11-04-2020,y,positive,approves,4.0,3.0
Facebook,4.0,"San Francisco, CA",11-03-2020,,,,,
Facebook,5.0,"Palo Alto, CA",10-16-2020,,,,,
Facebook,5.0,"Seattle, WA",10-18-2020,,,,,
Facebook,4.0,"Menlo Park, CA",11-01-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Menlo Park, CA",10-10-2020,y,positive,approves,4.0,5.0
Facebook,2.0,"Menlo Park, CA",11-02-2020,n,negative,disapproves,1.0,1.0
Facebook,5.0,"Seattle, WA",10-14-2020,y,positive,no opinion,3.0,5.0
Facebook,5.0,"Menlo Park, CA",10-16-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"San Jose, CA",10-17-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Los Angeles, CA",10-16-2020,n,neutral,no opinion,5.0,5.0
Facebook,4.0,"San Jose, CA",10-27-2020,n,,,3.0,
Facebook,5.0,"Menlo Park, CA",10-14-2020,,,,,
Facebook,4.0,"San Diego, CA",10-29-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"San Francisco, CA",10-12-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Menlo Park, CA",10-13-2020,y,positive,approves,4.0,5.0
Facebook,4.0,"San Francisco, CA",10-27-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-05-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"San Francisco, CA",10-09-2020,y,positive,approves,2.0,3.0
Facebook,4.0,"San Francisco, CA",10-26-2020,y,neutral,approves,3.0,4.0
Facebook,3.0,"New York, NY",10-26-2020,,,,,
Facebook,5.0,"Mountain View, CA",10-10-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"San Jose, CA",10-10-2020,y,neutral,approves,3.0,5.0
Facebook,5.0,"Austin, TX",10-06-2020,y,positive,approves,5.0,4.0
Facebook,2.0,"San Francisco, CA",10-20-2020,n,positive,no opinion,2.0,4.0
Facebook,4.0,"Menlo Park, CA",10-20-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-05-2020,y,positive,approves,4.0,4.0
Facebook,5.0,"Menlo Park, CA",10-05-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",10-08-2020,y,positive,approves,5.0,4.0
Facebook,5.0,"Menlo Park, CA",10-08-2020,y,neutral,disapproves,3.0,4.0
Facebook,5.0,"Washington, DC",10-08-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Chicago, IL",10-08-2020,y,positive,approves,5.0,5.0
Facebook,4.0,"Seattle, WA",10-22-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-03-2020,y,positive,approves,4.0,5.0
Facebook,3.0,"New York, NY",10-21-2020,,,,,
Facebook,5.0,"Sunnyvale, CA",10-05-2020,y,positive,approves,3.0,5.0
Facebook,5.0,"New York, NY",10-06-2020,y,neutral,no opinion,4.0,5.0
Facebook,5.0,"Menlo Park, CA",10-02-2020,y,positive,approves,5.0,5.0
Facebook,4.0,"New York, NY",10-14-2020,y,positive,approves,4.0,5.0
Facebook,3.0,"Seattle, WA",10-19-2020,,,,,
Facebook,5.0,"Menlo Park, CA",10-04-2020,y,positive,no opinion,3.0,4.0
Facebook,5.0,"Menlo Park, CA",10-05-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Los Angeles, CA",10-05-2020,,,,,
Facebook,5.0,"Seattle, WA",10-05-2020,,,,,
Facebook,4.0,"Menlo Park, CA",10-15-2020,y,positive,no opinion,3.0,4.0
Facebook,5.0,"Austin, TX",10-01-2020,y,positive,no opinion,3.0,5.0
Facebook,5.0,"San Francisco, CA",10-03-2020,y,positive,approves,5.0,4.0
Facebook,5.0,"Redmond, WA",10-02-2020,y,positive,approves,5.0,5.0
Facebook,2.0,"Menlo Park, CA",10-16-2020,y,neutral,disapproves,2.0,1.0
Facebook,5.0,"Sunnyvale, CA",10-01-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",09-29-2020,,,,,
Facebook,5.0,"Menlo Park, CA",09-30-2020,y,,,,
Facebook,5.0,"Seattle, WA",09-30-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Eagle Mountain, UT",09-30-2020,y,positive,approves,5.0,4.0
Facebook,4.0,"Menlo Park, CA",10-13-2020,,,,,
Facebook,4.0,"Washington, DC",10-13-2020,y,positive,approves,3.0,4.0
Facebook,5.0,"New York, NY",09-28-2020,y,positive,approves,3.0,5.0
Facebook,5.0,"Menlo Park, CA",09-28-2020,y,,,5.0,5.0
Facebook,5.0,"Los Angeles, CA",09-28-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",09-25-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"New York, NY",09-26-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",09-26-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Seattle, WA",09-21-2020,,,,,
Facebook,5.0,"Seattle, WA",09-25-2020,y,positive,approves,4.0,5.0
Facebook,4.0,"Seattle, WA",10-09-2020,y,positive,approves,3.0,5.0
Facebook,5.0,"Chicago, IL",09-24-2020,y,positive,approves,5.0,5.0
Facebook,4.0,"New York, NY",10-08-2020,,,,,
Facebook,4.0,"Vancouver, WA",10-05-2020,n,neutral,approves,3.0,3.0
Facebook,5.0,"Chicago, IL",09-22-2020,y,positive,no opinion,4.0,5.0
Facebook,4.0,"New York, NY",10-06-2020,,,,,
Facebook,5.0,"Menlo Park, CA",09-22-2020,,,,,
Facebook,4.0,"San Francisco, CA",10-05-2020,y,positive,approves,4.0,5.0
Facebook,2.0,"San Francisco, CA",10-07-2020,,,,,
Facebook,5.0,"Seattle, WA",09-21-2020,y,neutral,approves,5.0,5.0
Facebook,5.0,"Menlo Park, CA",09-21-2020,y,positive,approves,4.0,5.0
Facebook,5.0,"Los Angeles, CA",09-21-2020,y,positive,disapproves,5.0,5.0
Facebook,4.0,"New York, NY",10-05-2020,y,positive,no opinion,3.0,4.0
Facebook,4.0,"Menlo Park, CA",10-05-2020,y,positive,approves,4.0,5.0
Facebook,2.0,"Menlo Park, CA",10-05-2020,n,neutral,disapproves,2.0,3.0
Facebook,4.0,"Menlo Park, CA",10-05-2020,,,,,
Facebook,3.0,"San Francisco, CA",10-05-2020,,,,,
Facebook,5.0,"Menlo Park, CA",09-19-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"New York, NY",09-20-2020,y,positive,no opinion,4.0,5.0
Facebook,4.0,"Menlo Park, CA",10-04-2020,,,,,
Facebook,1.0,"Los Angeles, CA",10-25-2020,n,positive,no opinion,4.0,3.0
Facebook,2.0,"Menlo Park, CA",10-05-2020,,,,,
Facebook,5.0,"Menlo Park, CA",09-16-2020,,,,5.0,5.0
Facebook,5.0,"Palo Alto, CA",09-18-2020,,,,,
Facebook,5.0,"Menlo Park, CA",09-19-2020,,,,,
Facebook,4.0,"Menlo Park, CA",10-02-2020,,,,3.0,5.0
Facebook,1.0,"Menlo Park, CA",10-22-2020,n,negative,approves,1.0,1.0
Facebook,5.0,"Menlo Park, CA",09-14-2020,y,positive,approves,5.0,
Facebook,5.0,"Menlo Park, CA",09-15-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"San Francisco, CA",09-15-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"New York, NY",09-18-2020,y,positive,disapproves,5.0,4.0
Facebook,5.0,"San Francisco, CA",09-18-2020,y,positive,no opinion,3.0,5.0
Facebook,3.0,"Los Angeles, CA",10-02-2020,n,neutral,,3.0,3.0
Facebook,5.0,"Seattle, WA",09-17-2020,y,positive,approves,4.0,4.0
Facebook,5.0,"San Francisco, CA",09-17-2020,,,,5.0,5.0
Facebook,5.0,"San Diego, CA",09-17-2020,,,,,
Facebook,4.0,"San Francisco, CA",10-01-2020,y,neutral,no opinion,5.0,3.0
Facebook,4.0,"New York, NY",10-01-2020,,,,3.0,5.0
Facebook,5.0,"Seattle, WA",09-13-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"New York, NY",09-16-2020,y,positive,approves,5.0,5.0
Facebook,5.0,"Chicago, IL",09-16-2020,y,positive,approves,5.0,4.0
